Date,MMWR_week,Location,Administered_Daily,Administered_Cumulative,Administered_7_Day_Rolling_Average,Admin_Dose_1_Daily,Admin_Dose_1_Cumulative,Admin_Dose_1_Day_Rolling_Average,date_type,Administered_daily_change_report,Administered_daily_change_report_7dayroll,Series_Complete_Daily,Series_Complete_Cumulative,Series_Complete_Day_Rolling_Average
03/26/2021,12,KS,30183,1170671,24690,19766,768773,15617,Report,30183,24690,11275,431585,10021
03/26/2021,12,OR,38148,1867393,32345,19968,1190108,19667,Admin,38148,32346,19219,708826,13482
03/26/2021,12,MI,92158,4006900,74640,54401,2566000,48146,Report,92158,74640,43755,1502636,31509
03/26/2021,12,DE,12532,467780,8632,7103,308467,5555,Admin,12532,8633,5406,163114,3046
03/26/2021,12,KY,55121,2136095,39394,23612,1394438,21692,Admin,55121,39395,31732,772692,18308
03/26/2021,12,VA,101191,4067064,74932,66939,2651727,51507,Admin,101191,74932,34761,1439869,23010
03/26/2021,12,AZ,79440,3719202,61125,46827,2280616,39124,Admin,79440,61126,30456,1303879,20949
03/26/2021,12,AS,560,31223,274,143,17984,106,Admin,560,275,417,13149,169
03/26/2021,12,MN,78548,2789696,49468,36144,1779439,28142,Admin,78548,49469,44705,1062876,22695
03/26/2021,12,WY,417,243336,3229,321,149202,1897,Report,417,3229,162,95871,1554
03/26/2021,12,MT,10861,546949,8462,4950,336296,4795,Admin,10861,8463,6164,211736,3939
03/26/2021,12,PA,157826,6614823,125300,93878,4423274,82605,Admin,157826,125300,67861,2315995,46623
03/26/2021,12,IL,124420,5412272,104130,94869,3559747,76035,Report,124420,104130,33812,1905926,32508
03/26/2021,12,LA,49965,2051624,33036,23221,1282107,18213,Admin,49965,33036,28283,813403,15932
03/26/2021,12,AL,32313,1611404,26387,23099,1043046,18606,Report,32313,26387,11028,611694,9205
03/26/2021,12,MD,67763,2532593,48810,47012,1692156,34983,Report,67763,48810,23751,919958,15365
03/26/2021,12,AR,26378,1268520,20195,14382,837887,11954,Admin,26378,20195,12812,445081,9180
03/26/2021,12,NC,128367,4848094,84640,65808,3145872,52586,Admin,128367,84640,63546,1803815,33822
03/26/2021,12,WV,29276,880189,12977,16324,545883,6985,Admin,29276,12978,13929,341383,6509
03/26/2021,12,CO,67747,2712117,50830,42408,1713629,34949,Admin,67747,50831,25530,1016003,16929
03/26/2021,12,US,3808659,156035277,2815791,2124896,100567408,1761349,Admin,3808659,2815791,1763805,56514837,1127797
03/26/2021,12,OH,137883,5352092,103260,72777,3438659,66819,Admin,137883,103260,67595,2012165,38750
03/26/2021,12,WV,25736,819288,12408,11978,505344,7321,Report,25736,12408,14247,314994,5498
03/26/2021,12,HI,11401,801168,12877,8263,516197,9023,Admin,11401,12878,3241,291585,4527
03/26/2021,12,LTC,8782,7699428,9817,3020,4820070,3171,Report,8782,9817,0,0,0
03/26/2021,12,MP,434,26450,393,255,15399,239,Report,434,393,184,11072,158
03/26/2021,12,CA,465174,16527440,377779,302881,11076128,251291,Report,465174,377779,183882,5665179,145780
03/26/2021,12,MA,74746,3270796,61836,47101,2162802,38170,Report,74746,61836,29510,1166923,24614
03/26/2021,12,ID,15540,762092,12425,8361,460721,7650,Admin,15540,12425,7486,291112,5228
03/26/2021,12,WY,6006,269761,4186,2676,161809,2265,Admin,6006,4186,3533,108365,2058
03/26/2021,12,SD,11285,493720,8350,6293,304808,4828,Admin,11285,8350,5832,196510,3993
03/26/2021,12,UT,25680,1341621,24213,15904,886495,15226,Admin,25680,24214,10158,487130,9447
03/26/2021,12,SC,43403,1969766,35166,31930,1292129,25871,Report,43403,35166,13496,699614,11107
03/26/2021,12,KY,47992,1924602,36640,29413,1281928,24510,Report,47992,36640,19747,681481,13163
03/26/2021,12,FM,434,23460,262,371,14183,159,Report,434,262,63,9190,103
03/26/2021,12,RI,9619,507094,11671,3515,324714,4424,Report,9619,11671,6329,192575,7694
03/26/2021,12,DC,6834,327007,5141,3598,211210,3433,Report,6834,5141,2361,82094,1559
03/26/2021,12,WI,75089,2993766,57392,38618,1866323,36166,Admin,75089,57393,37057,1098081,22654
03/26/2021,12,MI,109628,4460938,79770,57313,2799358,46543,Admin,109628,79771,54927,1681959,36856
03/26/2021,12,DC,9554,397485,6854,6023,247126,4313,Admin,9554,6854,4047,151868,2901
03/26/2021,12,ND,8139,410647,6046,2362,255182,2674,Admin,8139,6047,5768,159464,3353
03/26/2021,12,CA,473428,19441759,354043,284128,12900877,228078,Admin,473428,354044,202862,6790439,136726
03/25/2021,12,HI,10556,642642,9989,6549,406914,7283,Report,10556,9989,4430,242800,3313
03/25/2021,12,TX,292028,10133617,154083,191793,6875069,107542,Report,292028,154083,106390,3341681,50794
03/25/2021,12,MT,8854,463857,7086,6097,294480,4704,Report,8854,7086,3074,175996,2733
03/25/2021,12,AZ,96550,3106598,50166,64546,1987568,32527,Report,96550,50166,33731,1108397,18486
03/25/2021,12,MI,112992,4351310,78056,57087,2742045,47331,Admin,112992,78056,60288,1627032,34805
03/25/2021,12,CO,63013,2644370,50005,47490,1671221,34590,Admin,63013,50006,15952,990473,16585
03/25/2021,12,GU,1714,79350,1328,1586,47340,1123,Report,1714,1328,125,31248,177
03/25/2021,12,MP,409,26016,393,248,15144,226,Report,409,393,161,10888,170
03/25/2021,12,NM,30664,1323109,19612,18498,815497,11511,Admin,30664,19612,12812,512385,8435
03/25/2021,12,WA,62335,3170650,58221,37832,2041097,38642,Report,62335,58221,26537,1165721,21688
03/25/2021,12,CA,370378,16062266,357025,235226,10773247,237335,Report,370378,357025,144252,5481297,137720
03/25/2021,12,MD,69764,2718371,52143,47458,1791534,36186,Admin,69764,52143,24194,969008,16674
03/25/2021,12,VI,870,44190,689,396,27951,349,Admin,870,689,477,16222,343
03/25/2021,12,UT,37581,1315941,23660,23965,870591,14868,Admin,37581,23661,14600,476972,9282
03/25/2021,12,FL,206280,8603007,154331,150770,5497274,109087,Report,206280,154331,64466,3002731,53126
03/25/2021,12,IN,61229,2833635,44799,35533,1704891,27123,Admin,61229,44799,27750,1110758,19411
03/25/2021,12,OR,41537,1829245,31907,22701,1170140,20346,Admin,41537,31907,19666,689607,12441
03/25/2021,12,WI,60302,2576727,52371,42208,1652230,35261,Report,60302,52371,19799,948879,20841
03/25/2021,12,TN,59456,2762799,53802,36977,1795731,34017,Admin,59456,53802,24365,969141,22130
03/25/2021,12,FM,422,24622,323,278,15009,205,Admin,422,323,144,9474,116
03/25/2021,12,NJ,96405,4058327,75401,54771,2656073,46607,Admin,96405,75401,44895,1469505,31584
03/25/2021,12,GU,2241,87629,1508,2024,52181,1340,Admin,2241,1509,229,34238,154
03/25/2021,12,SD,15200,482435,8279,7880,298515,4695,Admin,15200,8279,7870,190678,3887
03/25/2021,12,CT,41866,1883920,32874,23858,1217528,20620,Admin,41866,32874,19283,690932,12987
03/25/2021,12,ID,17003,746552,12514,9940,452360,7861,Admin,17003,12514,7477,283626,5163
03/25/2021,12,LTC,6743,7690646,10928,2737,4817050,3430,Report,6743,10928,0,0,0
03/25/2021,12,NY,149422,7986362,161838,89609,5397106,111961,Report,149422,161838,64479,2659823,57022
03/25/2021,12,IN,51818,2540707,41181,32372,1549813,25490,Report,51818,41181,21414,1011271,16874
03/25/2021,12,VI,1256,35728,800,755,23779,468,Report,1256,800,494,11729,324
03/25/2021,12,DC,6832,320173,4947,4609,207612,3401,Report,6832,4947,3526,79733,1416
03/25/2021,12,UT,35069,1213732,20569,21989,748038,13624,Report,35069,20569,10481,330233,6262
03/25/2021,12,WA,87596,3567362,66234,44835,2265341,41320,Admin,87596,66235,44127,1326410,26577
03/25/2021,12,WV,27981,850913,12562,13514,529559,7302,Admin,27981,12562,15396,327454,5762
03/25/2021,12,NE,30482,929147,15579,17998,586854,10651,Admin,30482,15580,12764,349514,5195
03/25/2021,12,MA,64631,3196050,60358,39394,2115701,37274,Report,64631,60358,27125,1137413,24053
03/25/2021,12,OH,97256,4679419,94398,66012,3053842,66033,Report,97256,94398,32906,1722559,31320
03/25/2021,12,NC,115428,4719727,81895,71371,3080064,54278,Admin,115428,81896,45926,1740269,29643
03/25/2021,12,KS,43682,1366003,26522,25161,890575,16078,Admin,43682,26523,21403,486251,11426
03/25/2021,12,MT,13250,536088,8339,6549,331346,5050,Admin,13250,8339,7157,205572,3589
03/25/2021,12,NE,17687,836012,14875,11206,539887,10485,Report,17687,14875,6700,308676,4648
03/25/2021,12,AK,5207,384503,4773,3030,236005,3246,Report,5207,4773,2255,150980,1788
03/25/2021,12,MH,260,19343,319,75,12203,88,Report,260,319,184,7072,229
03/25/2021,12,AZ,82579,3639762,60005,53928,2233789,38812,Admin,82579,60006,29076,1273423,19885
03/25/2021,12,SC,36865,1926363,34308,26238,1260199,25150,Report,36865,34308,12764,686118,10960
03/25/2021,12,ID,12358,678747,13179,8432,415447,8412,Report,12358,13179,4372,262073,5343
03/25/2021,12,CO,44808,2388899,51384,35018,1512318,32210,Report,44808,51384,12748,912807,20982
03/25/2021,12,NH,14935,593115,14093,8826,392977,8735,Admin,14935,14094,6060,210434,5353
03/25/2021,12,RP,56,13334,260,56,8273,15,Admin,56,261,56,5155,259
03/25/2021,12,PA,161387,6456997,124624,104597,4329396,84732,Admin,161387,124624,59751,2248134,44160
03/25/2021,12,AR,23808,1056307,18064,16171,706539,13440,Report,23808,18064,9321,366664,6015
03/25/2021,12,MI,73598,3914742,74059,51548,2511599,48230,Report,73598,74059,29605,1458881,30777
03/25/2021,12,NM,23566,1135178,18733,15525,707742,11399,Report,23566,18733,8780,440243,8811
03/25/2021,12,US,3813380,152226618,2746278,2281991,98442512,1775774,Admin,3813380,2746279,1612336,54751032,1047215
03/25/2021,12,MA,81234,3443063,62924,49428,2262059,39200,Admin,81234,62925,33386,1241362,25358
03/25/2021,12,KS,24630,1140488,25870,16329,749007,16516,Report,24630,25870,10011,420310,10284
03/25/2021,12,AL,36675,1579091,27004,28350,1019947,18798,Report,36675,27004,10687,600666,9613
03/25/2021,12,IA,50178,1503980,26280,27938,942786,15580,Admin,50178,26280,22806,585969,11237
03/25/2021,12,PA,35119,5325139,104779,20911,3583824,72507,Report,35119,104779,15163,1843196,37502
03/25/2021,12,MP,433,26485,393,254,15407,239,Admin,433,393,184,11093,158
03/25/2021,12,ND,10130,402508,5863,4768,252820,2943,Admin,10130,5863,5406,153696,2916
03/25/2021,12,CA,450283,18968331,349064,277233,12616749,227677,Admin,450283,349065,183958,6587577,133047
03/25/2021,12,PR,43442,1567412,29973,28030,1026678,22090,Admin,43442,29974,16201,554362,9898
03/25/2021,12,AL,36675,1579091,27004,28350,1019947,18798,Report,36675,27004,10687,600666,9613
03/25/2021,12,IA,23146,1369302,26677,16828,869880,14637,Report,23146,26677,6698,530038,12622
03/25/2021,12,ME,20717,620556,13083,12311,408656,8294,Report,20717,13083,9388,231260,5429
03/25/2021,12,LA,31414,1756494,33834,19996,1133117,22042,Report,31414,33834,12684,655710,13113
03/25/2021,12,CT,35862,1737160,31745,22676,1131218,19517,Report,35862,31745,13852,632200,12671
03/25/2021,12,ME,16974,677967,11602,8758,441401,7131,Admin,16974,11603,8923,253687,5067
03/25/2021,12,OK,36117,1753658,28856,19400,1145298,19005,Report,36117,28856,18430,619062,11034
03/25/2021,12,TN,56043,2353612,42730,36576,1552786,28682,Report,56043,42730,21721,815079,16013
03/25/2021,12,MH,228,23420,330,71,14350,126,Admin,228,330,156,8992,203
03/25/2021,12,FM,259,23026,306,133,13812,160,Report,259,306,126,9127,146
03/25/2021,12,OR,30362,1657083,31997,21995,1064037,20864,Report,30362,31997,9697,618399,12692
03/25/2021,12,UT,35069,1213732,20569,21989,748038,13624,Report,35069,20569,10481,330233,6262
03/25/2021,12,DC,8813,387931,6390,4944,241103,4066,Admin,8813,6390,4021,147821,2685
03/25/2021,12,NY,255148,9556542,180522,130945,6125441,109299,Admin,255148,180523,125882,3327751,72859
03/25/2021,12,MN,90000,2711148,46629,47914,1743295,28225,Admin,90000,46629,44221,1018171,19722
03/25/2021,12,RP,633,13277,331,10,8217,85,Report,633,331,624,5145,252
03/25/2021,12,MO,74583,2621268,50736,38256,1690088,30111,Admin,74583,50737,40779,965454,23318
03/25/2021,12,VA,59673,3529449,62509,41636,2297671,43148,Report,59673,62509,18406,1277347,20233
03/25/2021,12,MS,24323,1049528,15518,12846,680535,8949,Report,24323,15518,12097,392516,7051
03/25/2021,12,VT,4296,290680,5463,2694,192331,3768,Report,4296,5463,1638,99990,1966
03/25/2021,12,FL,223355,9586735,166202,140178,6056313,115163,Admin,223355,166202,88620,3395036,58594
03/25/2021,12,NC,72823,4240056,73600,49842,2807552,53105,Report,72823,73600,24859,1514708,22901
03/25/2021,12,LA,45659,2001659,31373,23376,1258886,18244,Admin,45659,31373,22830,785120,14283
03/25/2021,12,DE,9686,455248,8788,5978,301364,6112,Admin,9686,8788,3711,157708,2634
03/25/2021,12,IL,110380,5287852,100477,81976,3464878,71119,Report,110380,100477,31597,1872114,33481
03/25/2021,12,VT,6939,331652,5789,3655,216357,3520,Admin,6939,5790,3381,120978,2647
03/25/2021,12,TX,314755,11858713,212235,185040,7877303,130169,Admin,314755,212236,137630,4242418,87618
03/25/2021,12,KY,38020,1876610,36728,22188,1252515,24748,Report,38020,36728,16825,661734,12942
03/25/2021,12,VA,98285,3965873,72414,65477,2584788,50386,Admin,98285,72414,32358,1405108,21390
03/25/2021,12,SC,54252,2148423,37295,32751,1401460,25925,Admin,54252,37295,24438,761024,13102
03/25/2021,12,MO,46632,2276318,41006,29543,1478574,26292,Report,46632,41006,18450,789831,15517
03/25/2021,12,DE,9431,406635,7438,6528,270920,5651,Report,9431,7438,2925,138495,1798
03/25/2021,12,MA,64631,3196050,60358,39394,2115701,37274,Report,64631,60358,27125,1137413,24053
03/25/2021,12,MD,55125,2464830,47694,39393,1645144,35040,Report,55125,47694,16776,896207,13965
03/25/2021,12,KY,57498,2080974,38272,27949,1370826,22693,Admin,57498,38273,30100,740960,16382
03/25/2021,12,WI,82475,2918677,56633,48364,1827705,37153,Admin,82475,56634,36084,1061024,21337
03/25/2021,12,OK,37373,1954824,30308,18514,1254125,16642,Admin,37373,30308,20165,720075,14906
03/25/2021,12,WV,15611,793552,11969,7505,493366,7802,Report,15611,11969,8412,300747,4557
03/25/2021,12,LTC,7728,7715692,7750,3034,4555460,2471,Admin,7728,7750,4895,3105226,5334
03/25/2021,12,NV,31917,1317767,24246,18981,847652,16099,Admin,31917,24246,13834,477415,9111
03/25/2021,12,NH,11279,566168,10935,5083,381426,5814,Report,11279,10935,6404,206493,5558
03/25/2021,12,WY,6064,263755,4132,2872,159133,2412,Admin,6064,4132,3388,104832,1935
03/25/2021,12,WY,7495,242919,4124,4744,148881,2460,Report,7495,4124,3281,95709,1969
03/25/2021,12,GA,111224,3858170,73507,88766,2502990,59070,Admin,111224,73507,22440,1314086,15734
03/25/2021,12,US,2831442,133305295,2510755,1871456,87343622,1692558,Report,2831442,2510755,1054317,47419832,919766
03/25/2021,12,AS,27,27864,509,13,17297,286,Report,27,509,14,10566,220
03/25/2021,12,IL,135502,5980971,106396,91070,3864816,74661,Admin,135502,106397,44696,2051684,33201
03/25/2021,12,PR,31746,952499,19763,22187,612630,14313,Report,31746,19763,12506,351547,6766
03/25/2021,12,AS,17,30663,197,10,17841,87,Admin,17,197,8,12732,110
03/25/2021,12,HI,19969,789767,13646,13128,507934,9484,Admin,19969,13646,8192,288344,4784
03/25/2021,12,AK,6429,448838,5165,3506,269392,3023,Admin,6429,5165,3233,180294,2454
03/25/2021,12,ND,5881,369029,5502,3790,234397,3282,Report,5881,5502,2232,132641,2227
03/25/2021,12,RI,9430,497475,12251,3562,321199,4470,Report,9430,12251,5947,186246,8248
03/25/2021,12,CA,370378,16062266,357025,235226,10773247,237335,Report,370378,357025,144252,5481297,137720
03/25/2021,12,RI,12781,547085,11013,5311,344637,4246,Admin,12781,11013,8149,214570,7257
03/25/2021,12,GA,72347,3434860,75471,57280,2202891,57992,Report,72347,75471,16976,1208667,18040
03/25/2021,12,SD,8852,445142,7450,5158,278419,3916,Report,8852,7450,4377,172622,3828
03/25/2021,12,NJ,87649,3869393,74644,53914,2578043,48505,Report,87649,74644,37200,1405724,29703
03/25/2021,12,NV,28622,1214518,21747,19088,784471,15075,Report,28622,21747,10521,433856,7842
03/25/2021,12,MN,36966,2417606,42595,21687,1569049,25889,Report,36966,42595,16905,900932,17564
03/25/2021,12,MS,20069,1181017,19138,12044,753123,10922,Admin,20069,19138,8715,430220,8843
03/25/2021,12,OH,151985,5214209,101605,91527,3365882,68146,Admin,151985,101605,63170,1944570,36009
03/25/2021,12,AL,33007,1709960,27756,23371,1093825,19420,Admin,33007,27757,11006,645878,9513
03/25/2021,12,AR,28172,1242142,20706,16631,823505,13033,Admin,28172,20706,12723,432269,8781
03/24/2021,12,MP,409,26052,393,248,15153,226,Admin,409,393,161,10909,170
03/24/2021,12,PA,150832,6295610,123345,96979,4224799,84504,Admin,150832,123345,54646,2188383,43766
03/24/2021,12,AR,20084,1032499,17120,13459,690368,13054,Report,20084,17120,7392,357343,5455
03/24/2021,12,GA,96534,3746946,69576,75927,2414224,55755,Admin,96534,69577,21226,1291646,15286
03/24/2021,12,OH,82349,4582163,93387,62638,2987830,65964,Report,82349,93387,22501,1689653,30705
03/24/2021,12,SD,12130,467235,7720,7311,290635,4371,Admin,12130,7721,5555,182808,3637
03/24/2021,12,NY,141657,7836940,162357,93595,5307497,115027,Report,141657,162357,63877,2595344,54831
03/24/2021,12,CT,24393,1701298,31102,14861,1108542,18652,Report,24393,31102,9856,618348,12831
03/24/2021,12,AL,39468,1676953,28975,29271,1070454,19682,Admin,39468,28975,12302,634872,10433
03/24/2021,12,AS,528,30646,201,148,17831,90,Admin,528,202,379,12724,111
03/24/2021,12,IA,12409,1346156,27253,7386,853052,14481,Report,12409,27253,6033,523340,13419
03/24/2021,12,MH,210,19083,282,100,12128,77,Report,210,282,108,6888,203
03/24/2021,12,MD,52494,2409705,46676,39152,1605751,33870,Report,52494,46676,15273,879431,13918
03/24/2021,12,FM,279,22767,269,93,13679,141,Report,279,269,187,9001,128
03/24/2021,12,US,3536127,148413238,2686473,2219569,96160521,1779248,Admin,3536127,2686474,1391850,53138696,986882
03/24/2021,12,CA,414293,18518048,346688,258133,12339516,227835,Admin,414293,346689,165869,6403619,131345
03/24/2021,12,VA,79996,3469776,63163,55327,2256035,43901,Report,79996,63163,25702,1258941,20414
03/24/2021,12,KY,24804,1838590,36612,17285,1230327,25535,Report,24804,36612,9289,644909,12245
03/24/2021,12,AZ,39471,3010048,44646,26081,1923022,28319,Report,39471,44646,15108,1074666,17037
03/24/2021,12,UT,22822,1178663,18045,13222,726049,11961,Report,22822,18045,8724,319752,5515
03/24/2021,12,VA,106704,3867588,70039,73186,2519311,49361,Admin,106704,70039,33213,1372750,20298
03/24/2021,12,AS,574,27837,505,259,17284,284,Report,574,505,312,10552,218
03/24/2021,12,NM,31288,1292445,19191,19753,796999,10958,Admin,31288,19191,12059,499573,8614
03/24/2021,12,OK,34816,1717541,28278,25680,1125898,19845,Report,34816,28278,10608,600632,9567
03/24/2021,12,MA,65304,3131419,60174,41338,2076307,37250,Report,65304,60174,25551,1110288,23961
03/24/2021,12,AL,32971,1542416,25490,24729,991597,17327,Report,32971,25490,10381,589979,9475
03/24/2021,12,ND,2556,363148,5421,1540,230607,3201,Report,2556,5421,859,130409,2234
03/24/2021,12,CO,51686,2581357,49923,37937,1623731,33784,Admin,51686,49923,15193,974521,17312
03/24/2021,12,MN,72572,2621148,44821,44427,1695381,28298,Admin,72572,44821,30217,973950,17632
03/24/2021,12,RI,9684,534304,11077,3647,339326,4175,Admin,9684,11077,6357,206421,7431
03/24/2021,12,VT,7865,324713,5860,4349,212702,3659,Admin,7865,5860,3897,117597,2612
03/24/2021,12,ME,18836,660993,11411,11200,432643,7250,Admin,18836,11411,8532,244764,4779
03/24/2021,12,MS,27764,1160948,20384,15476,741079,11774,Admin,27764,20385,13782,421505,9223
03/24/2021,12,DC,3979,313341,4543,2585,203003,3106,Report,3979,4543,1280,76207,1058
03/24/2021,12,NC,75049,4167233,76681,55817,2757710,55875,Report,75049,76681,20710,1489849,24078
03/24/2021,12,RP,397,12644,274,1,8207,83,Report,397,274,396,4521,197
03/24/2021,12,OR,19877,1626721,30373,12222,1042042,19439,Report,19877,30373,8236,608702,12678
03/24/2021,12,MD,66117,2648607,50582,43848,1744076,35822,Admin,66117,50582,22839,944814,15305
03/24/2021,12,MO,36875,2229686,41418,24233,1449031,26833,Report,36875,41418,13227,771381,15480
03/24/2021,12,WA,39339,3108315,57497,26209,2003265,38112,Report,39339,57497,14070,1139184,21471
03/24/2021,12,WV,15740,822932,11855,7679,516045,7621,Admin,15740,11855,8487,312058,4664
03/24/2021,12,AZ,71990,3557183,58916,48208,2179861,37534,Admin,71990,58916,22465,1244347,19870
03/24/2021,12,PR,38736,1523970,29367,26471,998648,22509,Admin,38736,29367,13444,538161,9003
03/24/2021,12,OK,37224,1917451,29185,18913,1235611,16975,Admin,37224,29185,19639,699910,13483
03/24/2021,12,RI,8000,488045,12143,3051,317637,4551,Report,8000,12143,5180,180299,8087
03/24/2021,12,LA,29301,1725080,29433,18229,1113121,19221,Report,29301,29433,11554,643026,11368
